latitude,longitude,temperature_celsius,condition_text,wind_mph,wind_degree,wind_direction,pressure_mb,pressure_in,precip_mm,precip_in,humidity,cloud,feels_like_celsius,visibility_miles,uv_index,gust_mph,air_quality_Carbon_Monoxide,air_quality_Ozone,air_quality_Nitrogen_dioxide,air_quality_Sulphur_dioxide,air_quality_PM2.5,air_quality_PM10,air_quality_us-epa-index,air_quality_gb-defra-index,moon_phase,moon_illumination
23.63,85.52,30.0,9.0,10.5,350,3.0,1010.0,29.83,0.0,0.0,62,50,31.7,2.0,7.0,4.9,223.6,58.7,6.9,9.8,16.2,21.5,2,2,5.0,93
24.73,83.22,28.0,22.0,9.2,279,13.0,1007.0,29.72,0.0,0.0,64,11,30.2,6.0,7.0,11.6,260.4,60.8,4.9,13.0,21.3,32.6,2,2,5.0,93
23.35,85.33,30.0,9.0,10.5,350,3.0,1010.0,29.83,0.0,0.0,62,50,31.7,2.0,7.0,5.4,223.6,58.7,6.9,9.8,16.2,21.5,2,2,5.0,93
25.25,84.68,34.0,9.0,8.1,290,14.0,1004.0,29.65,0.0,0.0,71,50,39.6,3.0,8.0,8.3,333.8,70.1,4.4,5.7,24.7,27.8,2,3,5.0,93
25.25,87.0,33.2,22.0,7.2,284,14.0,1004.0,29.66,0.0,0.0,52,16,37.9,6.0,8.0,8.3,460.6,113.0,3.8,10.5,61.1,72.2,3,8,5.0,93
25.78,87.47,32.6,22.0,4.7,261,13.0,1004.0,29.65,0.0,0.0,55,11,37.4,6.0,8.0,5.6,600.8,123.0,2.4,10.3,94.3,108.4,4,10,5.0,93
26.12,87.93,32.8,22.0,5.4,272,13.0,1004.0,29.65,0.0,0.0,57,20,38.2,6.0,8.0,6.3,514.0,113.0,2.3,7.9,71.9,81.0,4,10,5.0,93
24.78,85.0,32.0,9.0,9.4,270,13.0,1006.0,29.71,0.0,0.0,67,50,34.8,1.0,8.0,9.6,350.5,65.8,5.1,5.9,26.4,32.4,2,3,5.0,93
24.88,86.92,32.9,22.0,6.5,306,7.0,1005.0,29.67,0.0,0.0,52,12,37.1,6.0,8.0,7.4,380.5,101.6,2.9,6.7,46.5,58.7,3,5,5.0,93
19.88,75.33,26.6,16.0,10.7,290,14.0,1010.0,29.83,0.0,0.0,62,50,28.1,6.0,7.0,12.3,188.6,22.5,3.5,6.7,7.2,8.9,1,1,5.0,93
24.88,85.53,33.2,22.0,8.3,263,13.0,1005.0,29.67,0.0,0.0,50,20,37.2,6.0,8.0,9.6,363.8,80.8,4.4,5.7,27.1,31.1,2,3,5.0,93
26.15,87.52,32.1,22.0,2.9,253,15.0,1004.0,29.65,0.0,0.0,60,15,37.5,6.0,8.0,3.4,397.2,105.9,1.2,3.1,49.0,55.1,3,6,5.0,93
26.12,85.4,32.5,22.0,5.6,257,15.0,1004.0,29.65,0.0,0.0,56,17,37.3,6.0,8.0,6.5,383.9,74.4,6.6,5.7,24.4,30.0,2,3,5.0,93
24.48,86.3,31.3,22.0,6.7,309,7.0,1006.0,29.69,0.0,0.0,52,16,33.9,6.0,8.0,7.8,240.3,77.3,6.8,14.8,47.4,57.4,3,5,5.0,93
34.33,74.23,22.8,22.0,4.5,119,2.0,1010.0,29.83,0.0,0.0,45,6,24.5,6.0,6.0,5.1,327.1,82.3,0.5,0.4,6.3,7.8,1,1,5.0,93
25.88,86.6,32.9,20.0,5.6,275,13.0,1004.0,29.66,0.1,0.0,54,89,37.6,6.0,7.0,6.9,480.7,124.5,3.4,8.9,64.5,75.3,3,8,5.0,93
26.47,84.43,31.9,20.0,6.5,261,13.0,1004.0,29.65,0.6,0.02,59,76,36.8,5.0,7.0,10.7,423.9,60.1,5.7,5.8,17.8,21.6,2,2,5.0,93
26.22,84.37,32.7,20.0,8.1,258,15.0,1004.0,29.66,0.1,0.0,56,83,37.7,6.0,7.0,10.1,407.2,69.4,5.2,8.2,19.0,22.8,2,2,5.0,93
26.52,85.3,32.3,20.0,3.4,256,15.0,1004.0,29.65,0.1,0.0,58,81,37.2,6.0,7.0,4.0,640.9,58.7,9.3,9.1,55.1,63.7,3,7,5.0,93
25.58,83.98,32.5,22.0,9.6,262,13.0,1005.0,29.67,0.0,0.0,53,18,36.6,6.0,8.0,11.2,330.5,101.6,2.5,7.5,39.7,48.2,2,4,5.0,93
26.37,86.08,32.4,20.0,4.9,265,13.0,1004.0,29.66,0.4,0.02,54,86,36.6,5.0,7.0,7.2,567.4,57.2,13.5,16.9,52.6,63.4,3,6,5.0,93
26.12,86.6,32.9,20.0,5.6,275,13.0,1004.0,29.66,0.1,0.0,54,89,37.6,6.0,7.0,6.9,480.7,124.5,3.4,8.9,64.5,75.3,3,8,5.0,93
25.6,85.12,34.0,9.0,8.1,290,14.0,1004.0,29.65,0.0,0.0,71,50,39.2,3.0,8.0,8.7,337.1,64.4,5.8,6.0,18.9,21.8,2,2,5.0,93
21.65,84.4,32.0,9.0,4.3,270,13.0,1007.0,29.74,0.0,0.0,67,50,34.7,2.0,8.0,4.9,310.4,98.7,2.6,14.2,65.7,74.5,4,9,5.0,93
26.17,85.9,32.4,20.0,5.4,261,13.0,1004.0,29.66,0.2,0.01,56,81,36.9,5.0,7.0,7.2,474.0,62.9,13.2,17.9,39.6,47.5,2,4,5.0,93
25.85,85.78,32.8,22.0,6.7,255,15.0,1004.0,29.66,0.0,0.0,54,18,37.4,6.0,8.0,7.8,427.3,69.4,7.7,9.7,29.4,35.8,2,3,5.0,93
25.05,83.62,32.2,22.0,9.4,284,14.0,1005.0,29.69,0.0,0.0,52,15,35.8,6.0,8.0,10.7,417.2,44.7,5.0,3.7,28.7,37.5,2,3,5.0,93
25.5,86.48,32.9,22.0,7.4,270,13.0,1005.0,29.66,0.0,0.0,52,10,37.2,6.0,8.0,8.5,460.6,105.9,6.9,15.5,53.3,63.0,3,6,5.0,93
25.38,86.47,33.1,22.0,7.4,270,13.0,1005.0,29.66,0.0,0.0,52,10,37.5,6.0,8.0,8.5,460.6,105.9,6.9,15.5,53.3,63.0,3,6,5.0,93
26.6,85.48,32.3,20.0,3.4,256,15.0,1004.0,29.65,0.1,0.0,58,81,37.2,6.0,7.0,4.0,640.9,58.7,9.3,9.1,55.1,63.7,3,7,5.0,93
25.18,86.08,33.2,22.0,7.6,265,13.0,1005.0,29.66,0.0,0.0,52,13,37.6,6.0,8.0,8.7,460.6,80.8,7.1,12.2,40.7,48.4,3,4,5.0,93
24.92,86.22,32.5,22.0,8.1,281,14.0,1005.0,29.68,0.0,0.0,53,11,36.7,6.0,8.0,9.2,377.2,86.6,3.0,4.3,38.6,48.3,2,4,5.0,93
25.42,86.13,33.2,22.0,7.6,265,13.0,1005.0,29.66,0.0,0.0,52,12,37.6,6.0,8.0,8.7,460.6,80.8,7.1,12.2,40.7,48.4,3,4,5.0,93
25.53,87.58,33.0,22.0,5.4,273,13.0,1004.0,29.66,0.0,0.0,54,14,37.9,6.0,8.0,6.3,540.7,124.5,2.6,9.1,83.0,95.8,4,10,5.0,93
28.47,77.03,31.0,9.0,6.9,270,13.0,1006.0,29.71,0.0,0.0,63,0,31.6,3.0,8.0,11.2,327.1,78.7,5.7,8.2,28.6,115.8,2,3,5.0,93
30.1,77.28,30.5,22.0,4.0,318,7.0,1005.0,29.67,0.0,0.0,62,10,34.4,6.0,8.0,4.7,640.9,147.3,10.5,57.7,153.3,180.4,5,10,5.0,93
28.15,77.33,33.0,22.0,8.5,295,14.0,1005.0,29.67,0.0,0.0,46,9,35.8,6.0,8.0,9.8,270.4,75.8,3.5,1.7,23.8,101.2,2,2,5.0,93
28.62,76.65,31.0,9.0,6.9,270,13.0,1006.0,29.71,0.0,0.0,63,0,31.7,3.0,8.0,10.7,253.7,71.5,2.2,2.0,25.4,114.6,2,3,5.0,93
28.78,76.13,34.0,22.0,9.2,274,13.0,1005.0,29.67,0.0,0.0,42,6,36.5,6.0,8.0,10.5,207.0,68.0,1.4,2.3,34.2,164.7,2,3,5.0,93
29.8,76.38,33.7,22.0,7.4,303,14.0,1005.0,29.67,0.0,0.0,45,6,36.7,6.0,8.0,8.5,253.7,70.1,2.2,3.9,34.4,139.3,2,3,5.0,93
28.98,77.02,31.0,9.0,6.9,270,13.0,1006.0,29.71,0.0,0.0,63,0,32.3,3.0,8.0,10.7,263.7,73.7,2.4,2.3,25.5,106.2,2,3,5.0,93
29.68,76.98,32.5,22.0,6.7,306,7.0,1005.0,29.67,0.0,0.0,52,8,36.3,6.0,8.0,7.8,587.5,98.7,6.4,4.5,66.1,128.5,4,9,5.0,93
29.32,76.32,34.3,22.0,8.5,287,14.0,1005.0,29.67,0.0,0.0,41,6,37.0,6.0,8.0,9.8,230.3,68.7,2.0,3.4,33.9,148.5,2,3,5.0,93
29.39,76.97,33.1,22.0,8.9,302,14.0,1005.0,29.67,0.0,0.0,47,6,36.2,6.0,8.0,10.3,277.0,73.0,3.6,2.8,27.1,104.8,2,3,5.0,93
28.28,76.15,33.2,22.0,8.3,299,14.0,1005.0,29.68,0.0,0.0,43,8,35.5,6.0,8.0,9.6,233.7,71.5,1.8,1.4,27.7,134.9,2,3,5.0,93
29.52,75.45,35.1,22.0,8.7,259,13.0,1004.0,29.66,0.0,0.0,39,5,37.7,6.0,9.0,10.1,203.6,60.1,1.6,3.6,33.4,151.2,2,3,5.0,93
28.43,77.32,31.0,9.0,6.9,270,13.0,1006.0,29.71,0.0,0.0,63,0,31.5,3.0,8.0,10.7,600.8,75.1,18.7,32.4,41.2,128.1,3,4,5.0,93
29.53,75.02,35.1,22.0,9.6,248,15.0,1004.0,29.65,0.0,0.0,39,5,37.7,6.0,9.0,11.2,201.9,58.7,2.1,5.3,32.6,145.7,2,3,5.0,93
29.17,75.72,34.7,22.0,10.1,262,13.0,1004.0,29.66,0.0,0.0,40,5,37.4,6.0,8.0,11.6,196.9,61.5,1.4,3.5,32.5,145.1,2,3,5.0,93
28.18,76.62,33.1,22.0,8.3,299,14.0,1005.0,29.68,0.0,0.0,44,8,35.5,6.0,8.0,9.6,237.0,70.1,2.1,1.3,28.4,141.3,2,3,5.0,93
28.9,76.57,33.9,22.0,8.5,279,13.0,1005.0,29.67,0.0,0.0,42,6,36.5,6.0,8.0,9.8,230.3,67.2,1.8,1.9,29.2,134.6,2,3,5.0,93
30.38,76.78,31.5,22.0,5.6,321,7.0,1005.0,29.67,0.0,0.0,56,10,35.1,6.0,8.0,6.5,741.0,123.0,3.9,11.6,121.1,152.7,4,10,5.0,93
30.74,76.79,30.1,22.0,5.4,328,6.0,1006.0,29.69,0.0,0.0,56,11,32.7,6.0,8.0,6.3,841.1,151.6,7.8,26.9,140.2,159.9,4,10,5.0,93
15.4,73.8,27.4,20.0,2.2,256,15.0,1010.0,29.83,0.1,0.0,73,71,30.2,6.0,6.0,2.2,247.0,25.0,4.1,2.8,4.9,6.1,1,1,5.0,93
9.17,92.72,27.8,7.0,22.8,259,13.0,1009.0,29.8,0.3,0.01,80,70,31.8,6.0,6.0,31.5,233.7,22.9,0.4,0.4,3.4,6.0,1,1,5.0,93
22.6,83.05,29.0,22.0,3.8,293,14.0,1007.0,29.73,0.0,0.0,54,11,30.6,6.0,7.0,4.5,233.7,72.2,0.7,2.2,16.1,18.5,2,2,5.0,93
13.68,79.35,32.0,16.0,11.0,313,7.0,1009.0,29.78,0.0,0.0,53,30,35.5,6.0,8.0,12.5,181.9,31.5,1.1,0.5,2.0,3.8,1,1,5.0,93
27.58,91.87,12.0,20.0,6.7,220,12.0,1009.0,29.8,0.1,0.0,72,77,11.0,6.0,3.0,11.2,198.6,80.8,0.2,0.0,3.0,3.4,1,1,5.0,93
26.17,90.62,30.9,20.0,2.2,82,0.0,1004.0,29.65,0.1,0.0,69,73,36.6,6.0,7.0,2.7,507.4,86.6,2.3,2.6,54.2,59.7,3,7,5.0,93
26.42,91.43,30.0,9.0,9.4,10,3.0,1005.0,29.68,0.0,0.0,79,75,34.2,2.0,8.0,4.5,614.2,107.3,4.6,8.8,38.7,42.4,2,4,5.0,93
26.03,89.97,31.8,20.0,2.5,234,12.0,1004.0,29.65,0.1,0.0,63,89,37.6,6.0,7.0,2.9,560.8,75.8,3.0,2.8,66.9,74.0,4,9,5.0,93
24.87,92.35,32.0,22.0,2.2,187,8.0,1003.0,29.62,0.0,0.0,66,25,38.8,6.0,8.0,2.0,467.3,42.9,3.0,3.0,20.6,22.4,2,2,5.0,93
27.5,95.37,30.0,9.0,3.8,20,5.0,1005.0,29.68,0.6,0.02,75,75,38.4,3.0,6.0,4.0,340.5,53.6,0.5,0.5,3.2,3.8,1,1,5.0,93
24.68,92.57,28.9,20.0,2.2,179,8.0,1004.0,29.65,0.1,0.0,75,88,33.4,6.0,6.0,2.7,433.9,36.5,2.2,1.9,13.9,15.4,1,2,5.0,93
27.48,94.58,30.0,9.0,3.8,20,5.0,1005.0,29.68,0.3,0.01,75,75,38.0,3.0,6.0,5.4,377.2,45.8,1.0,0.6,3.9,4.3,1,1,5.0,93
27.95,80.77,31.9,20.0,4.5,270,13.0,1004.0,29.65,0.4,0.02,56,86,36.1,5.0,7.0,6.7,474.0,108.7,2.1,8.1,77.2,110.0,4,10,5.0,93
26.47,90.57,30.9,20.0,2.2,82,0.0,1004.0,29.65,0.1,0.0,69,73,36.6,6.0,7.0,2.7,507.4,86.6,2.3,2.6,54.2,59.7,3,7,5.0,93
26.75,89.58,24.4,16.0,4.3,198,11.0,1007.0,29.75,0.0,0.0,73,32,26.1,6.0,6.0,4.9,417.2,83.0,0.3,1.2,32.7,35.4,2,3,5.0,93
17.47,73.62,28.7,1.0,2.2,229,12.0,1010.0,29.83,0.0,0.0,72,82,32.5,6.0,6.0,2.2,200.3,22.4,1.3,0.5,3.7,4.5,1,1,5.0,93
26.63,92.8,28.8,7.0,3.6,48,4.0,1005.0,29.67,0.2,0.01,78,81,33.8,6.0,6.0,4.7,594.1,59.4,3.6,1.6,16.8,18.6,2,2,5.0,93
27.48,94.9,30.0,9.0,3.8,20,5.0,1005.0,29.68,0.3,0.01,75,75,38.0,3.0,6.0,5.4,377.2,45.8,1.0,0.6,3.9,4.3,1,1,5.0,93
26.32,91.0,30.9,20.0,2.2,82,0.0,1004.0,29.65,0.1,0.0,69,73,36.6,6.0,7.0,2.7,507.4,86.6,2.3,2.6,54.2,59.7,3,7,5.0,93
26.77,92.13,29.2,20.0,4.9,91,0.0,1005.0,29.66,0.1,0.0,74,85,34.0,6.0,6.0,6.0,1014.7,37.2,28.1,6.6,38.6,50.5,2,4,5.0,93
26.52,93.97,29.0,20.0,2.5,2,3.0,1005.0,29.67,0.1,0.0,75,76,33.7,6.0,6.0,2.9,507.4,48.6,2.5,1.3,8.4,9.9,1,1,5.0,93
26.4,90.27,30.9,20.0,2.2,82,0.0,1004.0,29.65,0.1,0.0,69,73,36.6,6.0,7.0,2.7,507.4,86.6,2.3,2.6,54.2,59.7,3,7,5.0,93
26.75,94.22,30.0,9.0,3.8,20,5.0,1005.0,29.68,0.0,0.0,84,50,36.8,2.0,6.0,3.1,454.0,52.2,1.1,0.6,7.5,8.5,1,1,5.0,93
16.73,82.22,33.8,22.0,9.6,310,7.0,1006.0,29.71,0.0,0.0,44,6,36.8,6.0,8.0,11.2,377.2,105.9,8.4,23.4,60.0,65.2,3,8,5.0,93
10.92,79.83,30.2,7.0,9.4,231,12.0,1009.0,29.79,0.3,0.01,66,66,34.6,6.0,7.0,13.0,330.5,39.7,11.5,6.6,13.2,17.9,1,2,5.0,93
11.93,79.83,30.9,16.0,7.4,254,15.0,1008.0,29.78,0.0,0.0,61,36,35.0,6.0,8.0,9.6,277.0,50.1,4.1,2.1,7.0,9.5,1,1,5.0,93
11.7,75.53,29.9,16.0,7.8,301,14.0,1010.0,29.83,0.0,0.0,64,29,33.5,6.0,7.0,8.9,230.3,28.3,4.1,3.1,6.6,11.6,1,1,5.0,93
22.88,92.73,32.4,16.0,3.4,288,14.0,1004.0,29.65,0.0,0.0,54,62,36.4,6.0,8.0,3.8,290.4,31.8,0.9,0.1,3.9,4.1,1,1,5.0,93
22.53,92.9,31.9,16.0,3.4,273,13.0,1004.0,29.65,0.0,0.0,57,37,36.3,6.0,8.0,3.8,253.7,33.6,0.7,0.1,6.4,6.6,1,1,5.0,93
22.48,92.97,31.9,16.0,3.4,273,13.0,1004.0,29.65,0.0,0.0,57,37,36.3,6.0,8.0,3.8,253.7,33.6,0.7,0.1,6.4,6.6,1,1,5.0,93
23.3,92.83,32.4,16.0,3.4,288,14.0,1004.0,29.65,0.0,0.0,54,62,36.4,6.0,8.0,3.8,290.4,31.8,0.9,0.1,3.9,4.1,1,1,5.0,93
23.72,92.72,28.3,16.0,2.7,337,6.0,1005.0,29.67,0.0,0.0,55,60,29.6,6.0,7.0,3.8,303.8,36.1,1.1,0.7,9.5,9.9,1,1,5.0,93
23.93,92.48,28.3,16.0,2.7,337,6.0,1005.0,29.67,0.0,0.0,55,60,29.6,6.0,7.0,3.8,303.8,36.1,1.1,0.7,9.5,9.9,1,1,5.0,93
15.73,73.88,27.7,16.0,2.5,250,15.0,1010.0,29.83,0.0,0.0,72,28,30.6,6.0,7.0,3.1,247.0,25.0,4.1,2.8,4.9,6.1,1,1,5.0,93
24.97,93.55,29.0,9.0,3.8,180,8.0,1009.0,29.8,0.0,0.0,79,75,30.4,3.0,8.0,3.1,373.8,51.5,8.0,0.8,6.2,7.4,1,1,5.0,93
25.12,94.37,23.7,16.0,2.2,350,3.0,1006.0,29.72,0.0,0.0,59,44,25.3,6.0,6.0,2.0,240.3,56.5,0.7,0.2,3.2,4.8,1,1,5.0,93
22.38,88.27,34.0,9.0,6.9,300,14.0,1004.0,29.65,0.0,0.0,60,50,37.7,1.0,9.0,8.3,1161.6,134.5,26.4,42.0,182.7,229.6,5,10,5.0,93
24.33,93.67,29.0,9.0,3.8,180,8.0,1009.0,29.8,0.0,0.0,79,75,30.9,3.0,7.0,2.2,277.0,30.0,0.6,0.2,2.1,2.7,1,1,5.0,93
24.63,94.02,29.0,9.0,3.8,180,8.0,1009.0,29.8,0.0,0.0,79,75,32.0,3.0,7.0,2.5,260.4,54.4,0.5,0.2,1.9,2.9,1,1,5.0,93
24.82,93.95,29.0,9.0,3.8,180,8.0,1009.0,29.8,0.0,0.0,79,75,32.0,3.0,7.0,2.5,260.4,54.4,0.5,0.2,1.9,2.9,1,1,5.0,93
25.13,93.97,29.0,9.0,3.8,180,8.0,1009.0,29.8,0.0,0.0,79,75,32.0,3.0,7.0,2.5,260.4,54.4,0.5,0.2,1.9,2.9,1,1,5.0,93
26.75,95.1,29.2,20.0,3.8,311,7.0,1005.0,29.68,0.1,0.0,73,87,33.9,6.0,6.0,4.5,337.1,58.7,1.4,3.9,5.9,7.2,1,1,5.0,93
26.28,94.83,27.0,20.0,3.1,315,7.0,1006.0,29.7,0.2,0.01,74,82,29.7,5.0,6.0,4.0,427.3,36.5,1.0,0.3,6.5,7.5,1,1,5.0,93
26.33,94.53,27.0,20.0,3.1,315,7.0,1006.0,29.7,0.2,0.01,74,82,29.7,5.0,6.0,4.0,427.3,36.5,1.0,0.3,6.5,7.5,1,1,5.0,93
25.67,94.5,26.7,22.0,2.2,47,4.0,1006.0,29.71,0.0,0.0,57,23,27.8,6.0,7.0,1.1,230.3,50.1,0.4,0.1,1.7,2.7,1,1,5.0,93
25.67,94.12,29.6,20.0,2.2,85,0.0,1005.0,29.67,0.1,0.0,75,83,35.1,6.0,6.0,2.2,363.8,42.6,0.7,0.7,7.8,9.0,1,1,5.0,93
26.1,94.27,24.6,20.0,3.1,301,14.0,1005.0,29.69,0.1,0.0,67,84,26.1,6.0,5.0,5.8,387.2,45.1,1.1,0.4,6.3,7.3,1,1,5.0,93
25.97,94.52,23.8,16.0,2.2,160,10.0,1007.0,29.72,0.0,0.0,61,26,25.4,6.0,6.0,1.6,227.0,58.7,0.5,0.2,1.4,2.2,1,1,5.0,93
25.9,93.73,29.6,20.0,2.2,85,0.0,1005.0,29.67,0.1,0.0,75,83,35.1,6.0,6.0,2.2,363.8,42.6,0.7,0.7,7.8,9.0,1,1,5.0,93
24.1,91.63,33.0,9.0,3.8,40,4.0,1004.0,29.65,0.0,0.0,67,50,40.0,3.0,8.0,2.5,380.5,48.6,3.4,1.2,18.6,20.3,2,2,5.0,93
24.37,92.17,31.4,22.0,2.2,43,4.0,1005.0,29.67,0.0,0.0,66,18,37.6,6.0,8.0,2.5,373.8,46.5,3.0,0.9,18.0,19.7,2,2,5.0,93
24.6,92.83,30.4,20.0,2.2,184,8.0,1004.0,29.65,0.1,0.0,75,76,37.0,6.0,7.0,2.0,400.5,31.5,1.3,1.2,11.4,12.8,1,1,5.0,93
13.33,77.65,26.0,16.0,11.9,300,14.0,1015.0,29.97,0.0,0.0,58,50,26.6,6.0,7.0,13.6,188.6,26.1,1.5,0.5,1.0,2.0,1,1,5.0,93
19.2,81.93,28.4,22.0,6.0,316,7.0,1008.0,29.77,0.0,0.0,58,18,30.0,6.0,7.0,6.9,200.3,64.4,0.7,6.9,24.0,26.1,2,3,5.0,93
22.07,81.68,30.5,22.0,5.8,312,7.0,1007.0,29.72,0.0,0.0,52,7,32.7,6.0,8.0,6.7,247.0,62.9,0.7,0.7,16.9,20.8,2,2,5.0,93
20.64,82.06,29.8,22.0,6.7,297,14.0,1007.0,29.74,0.0,0.0,55,11,32.0,6.0,7.0,7.8,317.1,71.5,4.6,14.1,37.3,42.2,2,4,5.0,93
18.4,81.67,30.8,22.0,2.2,335,6.0,1008.0,29.76,0.0,0.0,61,15,34.8,6.0,8.0,1.6,200.3,70.1,0.8,5.5,20.0,21.6,2,2,5.0,93
20.27,81.49,29.5,22.0,7.6,294,14.0,1007.0,29.74,0.0,0.0,58,16,31.8,6.0,7.0,8.7,250.3,73.7,1.9,4.4,29.0,33.4,2,3,5.0,93
23.12,83.2,28.7,22.0,5.8,287,14.0,1007.0,29.73,0.0,0.0,58,8,30.6,6.0,7.0,6.7,240.3,65.8,1.4,2.9,21.8,25.3,2,2,5.0,93
27.43,82.18,32.1,20.0,2.2,286,14.0,1004.0,29.65,0.1,0.0,58,87,37.1,6.0,7.0,2.2,467.3,85.8,3.8,9.7,71.7,87.0,4,10,5.0,93
19.6,81.67,28.4,16.0,7.6,310,7.0,1008.0,29.76,0.0,0.0,56,46,29.9,6.0,7.0,8.7,203.6,65.1,0.8,5.3,21.2,23.7,2,2,5.0,93
26.37,76.63,30.4,22.0,13.0,261,13.0,1006.0,29.71,0.0,0.0,56,4,33.0,6.0,8.0,15.0,217.0,57.2,1.0,1.1,13.7,41.1,1,2,5.0,93
21.18,81.28,30.3,22.0,6.3,292,14.0,1007.0,29.73,0.0,0.0,53,20,32.5,6.0,8.0,7.2,460.6,48.6,21.9,78.2,29.6,36.3,2,3,5.0,93
30.78,76.9,30.1,22.0,5.6,326,6.0,1006.0,29.7,0.0,0.0,56,11,32.5,6.0,8.0,6.5,801.1,153.1,10.4,26.7,100.2,115.8,4,10,5.0,93
16.83,75.7,28.7,22.0,12.8,296,14.0,1010.0,29.82,0.0,0.0,48,9,29.4,6.0,7.0,14.8,201.9,44.7,1.8,0.8,3.7,6.2,1,1,5.0,93
21.23,81.63,30.2,22.0,6.5,293,14.0,1007.0,29.73,0.0,0.0,54,15,32.4,6.0,8.0,7.4,257.0,70.8,1.2,2.5,20.4,26.3,2,2,5.0,93
21.67,82.17,30.5,22.0,6.5,286,14.0,1007.0,29.72,0.0,0.0,54,7,33.0,6.0,8.0,7.4,280.4,70.8,9.5,32.0,32.9,37.4,2,3,5.0,93
20.73,81.2,29.5,22.0,7.6,294,14.0,1007.0,29.74,0.0,0.0,58,16,31.8,6.0,7.0,8.7,250.3,73.7,1.9,4.4,29.0,33.4,2,3,5.0,93
20.71,81.55,29.5,22.0,7.6,294,14.0,1007.0,29.74,0.0,0.0,58,16,31.8,6.0,7.0,8.7,250.3,73.7,1.9,4.4,29.0,33.4,2,3,5.0,93
22.35,82.68,30.7,22.0,4.9,337,6.0,1007.0,29.72,0.0,0.0,53,22,33.2,6.0,8.0,5.6,253.7,64.4,17.3,64.9,27.0,31.3,2,3,5.0,93
21.9,83.4,30.6,22.0,5.8,269,13.0,1006.0,29.72,0.0,0.0,54,5,33.2,6.0,8.0,6.7,303.8,100.1,3.5,14.5,40.4,47.2,3,4,5.0,93
22.9,84.15,28.9,22.0,2.2,33,5.0,1007.0,29.73,0.0,0.0,53,20,30.3,6.0,7.0,2.7,207.0,60.8,2.6,6.4,13.4,18.1,1,2,5.0,93
21.1,82.1,30.2,22.0,6.5,293,14.0,1007.0,29.73,0.0,0.0,54,15,32.4,6.0,8.0,7.4,257.0,70.8,1.2,2.5,20.4,26.3,2,2,5.0,93
22.02,82.57,30.5,22.0,6.5,286,14.0,1007.0,29.72,0.0,0.0,54,7,33.0,6.0,8.0,7.4,280.4,70.8,9.5,32.0,32.9,37.4,2,3,5.0,93
30.32,78.03,28.6,22.0,3.8,242,15.0,1006.0,29.71,0.0,0.0,58,6,30.5,6.0,7.0,4.5,467.3,140.2,2.1,6.2,54.8,61.3,3,7,5.0,93
29.62,79.67,26.3,22.0,3.8,240,15.0,1007.0,29.72,0.0,0.0,59,11,27.4,6.0,7.0,4.5,410.6,77.3,3.0,1.7,46.6,56.6,3,5,5.0,93
29.33,80.1,27.9,20.0,2.2,159,10.0,1006.0,29.7,0.1,0.0,63,83,29.9,6.0,6.0,2.7,347.1,66.5,0.3,0.7,32.2,37.2,2,3,5.0,93
30.73,78.45,4.0,22.0,8.1,239,15.0,1014.0,29.94,0.0,0.0,48,5,0.8,6.0,2.0,11.9,150.2,90.8,0.0,0.1,3.2,4.2,1,1,5.0,93
29.8,78.62,30.5,22.0,4.9,291,14.0,1005.0,29.67,0.0,0.0,63,14,34.7,6.0,8.0,5.8,527.4,135.9,2.5,10.4,123.5,138.9,4,10,5.0,93
29.97,78.17,30.5,22.0,3.6,266,13.0,1005.0,29.68,0.0,0.0,60,7,34.0,6.0,8.0,4.0,474.0,124.5,1.4,8.6,87.7,101.1,4,10,5.0,93
30.28,78.98,26.1,22.0,2.5,262,13.0,1007.0,29.74,0.0,0.0,64,14,27.6,6.0,7.0,2.9,387.2,75.1,0.6,0.9,26.5,28.5,2,3,5.0,93
30.38,78.48,23.5,22.0,4.3,243,15.0,1007.0,29.74,0.0,0.0,60,9,25.2,6.0,6.0,6.3,353.8,94.4,0.6,1.4,19.9,22.3,2,2,5.0,93
29.85,79.77,15.2,22.0,8.3,196,11.0,1012.0,29.87,0.0,0.0,63,10,15.2,6.0,5.0,9.6,170.2,76.5,0.1,0.1,6.5,8.2,1,1,5.0,93
29.58,80.22,27.9,20.0,2.2,159,10.0,1006.0,29.7,0.1,0.0,63,83,29.9,6.0,6.0,2.7,347.1,66.5,0.3,0.7,32.2,37.2,2,3,5.0,93
30.4,79.35,13.4,20.0,6.7,226,12.0,1012.0,29.88,0.1,0.0,65,79,12.5,6.0,3.0,8.3,205.3,61.5,0.2,0.3,8.4,12.0,1,1,5.0,93
23.27,82.45,28.8,22.0,6.7,293,14.0,1007.0,29.74,0.0,0.0,58,19,30.7,6.0,7.0,7.8,210.3,65.8,0.9,2.1,13.5,17.6,1,2,5.0,93
11.87,75.37,29.6,22.0,8.7,309,7.0,1010.0,29.83,0.0,0.0,66,20,33.2,6.0,7.0,10.1,220.3,28.3,4.0,1.7,6.8,11.9,1,1,5.0,93
9.27,76.78,32.8,16.0,3.4,301,14.0,1010.0,29.83,0.0,0.0,50,56,36.5,6.0,8.0,3.8,307.1,11.0,14.7,9.7,9.7,12.7,1,1,5.0,93
9.49,76.33,28.3,16.0,3.8,323,7.0,1011.0,29.84,0.0,0.0,71,31,31.7,6.0,7.0,4.5,158.6,31.1,0.7,0.4,3.5,7.2,1,1,5.0,93
